-0.00013483842948060272,3.4209902336305966e-05,2.7831289353062505e-05,4.2693535063885559e-06,-4.4642587569262776e-06,2.1735543556289291e-06,2.9566835684568003e-06,8.0599291574676745e-07,-2.7396100811721184e-07,1.0405484269887697e-06,4.0885920632583891e-07,5.2399512855078982e-08,2.0786695922057072e-07,-9.4259975909461923e-08,5.5524733343317675e-09,1.0031168138536521e-08
-0.00034319412228298583,5.181477597480356e-05,6.63879114940032e-05,-6.2946036621367346e-06,-1.9943683838828478e-05,-1.4055198165527432e-06,9.0974690856986693e-06,5.8543276810703799e-06,4.7933313386115905e-07,2.64497647873581e-06,1.6905673237828006e-06,3.9334931196093072e-07,7.9041220245928137e-07,-3.6824010877686986e-07,3.5386414139861269e-08,1.2155453693765397e-08
-6.958704422954022e-05,-0.00027813570616440141,-2.9945345142680138e-05,-7.4004529285974624e-06,1.4207101466487442e-05,-6.029028446369814e-06,-5.2791404582930878e-06,-6.1799808496319107e-06,8.2999247445525497e-08,-1.8383559806713463e-06,-2.0952638877232489e-06,9.2463986232296697e-08,-5.4907583246083681e-07,3.2445334869346608e-07,3.7064408182710041e-09,7.7201579400457388e-09
-0.00091640429003827443,-0.00011146195787982533,0.00014607829534490907,6.5792180807589125e-05,-2.1923861053916736e-05,-8.0492528341461978e-06,1.3213929602157086e-05,6.1292568896938798e-06,2.4159157832334001e-06,2.9693780199136748e-06,2.28735369114101e-06,7.4679116509676814e-07,1.2771388893634844e-06,-4.5826006548426255e-07,1.2447537092140103e-08,6.829914891261159e-08
0.0012615825595644955,-0.0010023509456316615,-0.00034419947487894319,-0.00024830703961143817,0.00010195124702170175,9.6112160571913622e-06,-5.2634603848788393e-05,-2.3717492391026715e-05,2.4869762902488306e-06,-1.167100247995736e-05,-1.3319355441760428e-05,-1.0007339918449681e-06,-3.5808089314246163e-06,2.2244623989235342e-06,-3.9758285101985711e-08,-8.0305777442881767e-08
0.00027457270844473013,0.0002105675297857673,7.8172985464872597e-05,-0.00016732528707952973,1.1533297127911806e-05,1.5324111265759665e-05,9.1110526392762739e-06,6.4758373501530445e-06,-1.4267744174826014e-06,-2.2915178074771441e-06,7.8763574710675247e-07,-3.2321051311730104e-07,4.9393854786638957e-07,5.8239469587599683e-08,-1.9072567112614015e-07,4.6330522237853019e-08
-0.0013536366233879169,0.0011657022583006296,0.00029823661630798458,-5.4049372673300745e-05,0.00018214820799067273,-9.3445359516181542e-06,-2.0765376090119634e-05,4.5619817983472757e-05,-1.0739363210387991e-05,6.7027056384498741e-06,7.9595585856504713e-06,9.7466750570057198e-07,2.9570054206413323e-06,-1.5267502974965417e-06,3.7630096581988592e-07,1.3141986332397337e-07
-0.0065292453030346672,0.0015984867585326396,0.0020916970795224277,0.00023678696591076186,-0.00037383727463759193,-0.00020968151637508042,8.9809128338234307e-05,0.00014749342776804698,-9.0562094399724258e-06,6.2529905619375983e-05,4.4198815547297405e-05,1.1806783340745754e-05,1.8219775053217077e-05,-1.1081270670944355e-05,8.9355276828817679e-07,5.1451590411053917e-07
-0.0037527500362608815,0.0066469357145330756,0.0022612865214843699,0.0019245881031499936,-0.0013111303445441373,5.3941628671945777e-05,0.00030738465791699672,0.00012545094237203513,5.9889632007766421e-06,0.00010138916064805966,7.2992165228144679e-05,3.910886347964882e-08,2.0311692871699016e-05,-1.2097396083015447e-05,2.2428045431439605e-07,2.7767355018535107e-07
-0.073865266899306642,0.022278970208964091,0.015239608112502566,0.0056854745847695993,-0.0032022174084736514,-0.00048622861573482116,0.0017592776995386916,0.001155488971782536,4.0942174557757174e-05,0.00057649170769630915,0.00043847269586096805,8.414991607927198e-05,0.00017213691863670629,-8.8325118564943554e-05,6.8707760746028627e-06,3.7021656278195631e-06
-0.054736580481082799,0.01560234174258779,0.012526671355291759,-0.002067557737264655,-4.7103517406065346e-05,-0.00049975765268974988,0.0010159666937671001,0.00067168667198471061,-1.7854762607011237e-05,0.00034782163620620691,0.00025395930744252814,5.7920175723543594e-05,0.00010204719806397083,-4.7002212399137986e-05,6.1637261122377992e-06,5.7441855751512274e-06
-0.023268725887081367,-0.01087627065175205,-0.0056503005077054077,0.00018034974794561305,0.0019965577726836175,-0.0024528979245199301,-0.0015328051962232299,-0.00014670404259843573,-0.00022269956719262637,-0.0002020426300970118,-5.7428561087705452e-05,-2.167820144126742e-06,-4.9232121049460819e-05,-4.2075800524379002e-06,4.6562296932803751e-06,-5.3972652096110372e-06
0.2180482163499628,-0.07690140764920507,-0.052634327908989878,-0.018909092865044001,0.011509523097756172,0.0024452388051767857,-0.0045486387924417275,-0.003780845808916702,-0.00018925322938644597,-0.0018523157720276948,-0.001455182973203248,-0.00018927411737805494,-0.00053329259329337763,0.00029379433316826029,-1.2517992157537041e-05,-9.6026814264847685e-06
0.019445753599119039,-0.085827000862716316,0.013752612668118747,0.073658551299178657,-0.020333667907816426,0.018762353842276001,0.0029969406290357454,-0.0062821675783597108,0.0010786734982845367,0.00074777221116241108,-0.0017593995872356698,-0.00013171261793288021,-0.00027623980480072992,0.00025099674179928608,-5.3326818084626216e-05,6.103383470452631e-06
-0.16160634645194338,0.16758797282830049,0.04105907002795714,0.030027203107465126,-0.0067848445005955719,-0.0047517444450892168,0.0044044780283307586,0.0045965424737335111,0.0010406918837067875,0.0022069865089707303,0.0022336472528122317,0.00023664241075862266,0.00068916746531329611,-0.00036056901569763984,2.8325683400162585e-06,2.1076094992957324e-05
-0.33094536784942014,0.37109940217276044,0.030273510922129265,-0.054964493544313049,0.041029073357739143,-0.0042283795445821025,0.0048419490412232842,0.0048247390306371211,-0.0008630352379105443,0.0044413485921111035,0.0017470670329087082,0.00029916189362736296,0.000694477929259834,-0.00031853857027010706,4.5174522396298885e-05,8.4594373255674521e-05
